(1.0000000000000002, 'grand')
(0.328055502688245, 'merc')
(0.32495277816278945, 'mexic')
(0.3138961350225416, 'desarroll')
(0.29378050213466606, 'econom')
(0.2844968014926069, 'busc')
(0.28125529297187546, 'empres')
(0.2802242691589025, 'telefon')
(0.2750000000000008, 'nuev')
(0.2732630870517668, 'banc')
(0.2713905102968804, 'part')
(0.26117087753562274, 'vent')
(0.2596217327230385, 'sistem')
(0.25860480807452024, 'oper')
(0.25512091253037394, 'ciud')
(0.25462672702397615, 'median')
(0.2545196757423022, 'acuerd')
(0.2541073118906343, 'eficient')
(0.25380076523007666, 'herol')
(0.2533990269496056, 'pais')
(0.24999999999999992, 'solorzan')
(0.24999999999999986, 'recapitaliz')
(0.24908385879319972, 'mexican')
(0.24519623551404016, 'señal')
(0.24426983484928025, 'final')
(0.24282146558931572, 'financi')
(0.24065920861903622, 'plaz')
(0.2405809470285854, 'sol')
(0.24054869700542908, 'deb')
(0.23622779563076693, 'escoci')
(0.23622779563076693, 'chic')
(0.2348723838062201, 'unid')
(0.23180714250535198, 'agu')
(0.22987886185019438, 'mayor')
(0.22916666666666657, 'agil')
(0.22914464305730653, 'ret')
(0.22880215766121512, 'sector')
(0.22866920203734473, 'sed')
(0.2280742759271062, 'form')
(0.22484279251416003, 'accion')
(0.22332870444094902, 'manej')
(0.2232142857142859, 'lug')
(0.22316092133872623, 'activ')
(0.2229735578391074, 'años')
(0.22258634345687306, 'product')
(0.22080810425677916, 'emple')
(0.22049052457775017, 'estudi')
(0.2197726263309024, 'privatiz')
(0.21812571794455776, 'explic')
(0.21714975905384473, 'agres')
(0.21654087871141078, 'import')
(0.21630671388111436, 'dos')
(0.21551801436888368, 'cas')
(0.21507831261090832, 'inform')
(0.21397045211221172, 'union')
(0.21328129615679506, 'pequeñ')
(0.21260501606769025, 'simbol')
(0.21260501606769025, 'naucalp')
(0.21260501606769025, 'feseb')
(0.21260501606769025, 'americ')
(0.21242645786248013, 'asegur')
(0.2114736069787386, 'priv')
(0.21096325392232312, 'crecimient')
(0.2108052278431953, 'mobil')
(0.20986945516255362, 'gener')
(0.20978659791956822, 'deriv')
(0.20935046224535894, 'consider')
(0.20890725544918332, 'quadrum')
(0.2089072554491833, 'hugh')
(0.20842905276559873, 'mundial')
(0.20801257358446087, 'multipl')
(0.2073787655015633, 'capitaliz')
(0.2072890493972125, 'diran')
(0.20695933859617915, 'permit')
(0.20623947784607638, 'dentr')
(0.20582873498789764, 'particular')
(0.20522521243870787, 'prepar')
(0.20457927209624283, 'monterrey')
(0.20347856858785973, 'problem')
(0.20342017340753746, 'promex')
(0.2032931995911324, 'atlant')
(0.20266796139278487, 'asi')
(0.20242335714349097, 'estadunidens')
(0.2022442497080802, 'gobiern')
(0.20203050891044214, 'empez')
(0.2015564437074636, 'fluj')
(0.20129026207902628, 'feder')
(0.20032077005375049, 'vez')
(0.19999999999999996, 'vem')
(0.19937182089999772, 'nivel')
(0.19887378220871643, 'carden')
(0.19706585563285853, 'oil')
(0.19695681959465966, 'nacional')
(0.19626997452943645, 'mund')
(0.19581618447459817, 'mejor')
(0.19548686000307658, 'aqu')
(0.19446111706564928, 'sucursal')
(0.1943357297516944, 'proyect')
(0.19420942645634698, 'aument')
(0.1941893334009465, 'numer')
(0.19380427279563808, 'propietari')
(0.19364916731037074, 'universal')
(0.19362052733871185, 'financier')
(0.19351756745330242, 'semarnap')
(0.19334951048069662, 'cualqui')
(0.192094017624555, 'competidor')
(0.19171990078297602, 'valor')
(0.19110388181884816, 'inversion')
(0.18944305707784592, 'gast')
(0.18939357163836026, 'grup')
(0.18916247711449402, 'seri')
(0.18898223650461354, 'zorrill')
(0.18898223650461354, 'siti')
(0.18898223650461354, 'gobernatur')
(0.18898223650461354, 'flexibiliz')
(0.18898223650461354, 'cariñ')
(0.18898223650461354, 'bancomext')
(0.18887077542944736, 'paraestatal')
(0.1888707754294473, 'acces')
(0.18881212237613312, 'internacional')
(0.1887073531060171, 'apertur')
(0.1886682356015447, 'ocup')
(0.18847606073379353, 'result')
(0.18846401663715628, 'inclus')
(0.1879474946698896, 'are')
(0.1874999999999999, 'complement')
(0.1868523296709148, 'vend')
(0.1868232490732703, 'extranjer')
(0.1867544702084989, 'petroler')
(0.18656947316437295, 'rey')
(0.18626236271227176, 'ver')
(0.18541599260618297, 'industrial')
(0.18500321747523826, 'public')
(0.18498074790359148, 'vall')
(0.18374210381479178, 'turchi')
(0.18374210381479167, 'obtuv')
(0.18374210381479167, 'directv')
(0.18371173070873842, 'factor')
(0.18323522807998405, 'j')
(0.18293186935553618, 'negoci')
(0.1828353508705312, 'trabaj')
(0.18281810603178245, 'tod')
(0.18245011229994043, 'mill')
(0.1821577623103493, 'sin')
(0.1821231990964435, 'constitu')
(0.18089321648207465, 'bancom')
(0.180421959121758, 'cuart')
(0.18031468340777865, 'total')
(0.18020146168633888, 'tal')
(0.1799229991822724, 'proces')
(0.17968782227097535, 'general')
(0.1795952791298099, 'ten')
(0.17959527912980974, 'bch')
(0.1778781183844713, 'opcion')
(0.17722030125208382, 'report')
(0.17717084672307518, 'poc')
(0.17717084672307515, 'certific')
(0.17684889325565922, 'coloc')
(0.17627377338055206, 'entonc')
(0.17627377338055195, 'particip')
(0.17570422819742174, 'trat')
(0.17542151807351208, 'dec')
(0.17503501050350118, 'sald')
(0.1746984917168149, 'respond')
(0.1746338682839249, 'realid')
(0.17359126870735334, 'pronunc')
(0.1735055234471418, 'solucion')
(0.17322558203893343, 'islas')
(0.1732255820389334, 'vizcay')
(0.173081155148692, 'estatal')
(0.17293705954045818, 'adecu')
(0.17289101870203125, 'esfuerz')
(0.1726800221576197, 'director')
(0.17187499999999992, 'inverlat')
(0.1718749999999999, 'probabl')
(0.17150665623389086, 'autor')
(0.17140086116567013, 'permis')
(0.17116329922036427, 'superavit')
(0.17046324189318537, 'neces')
(0.17013616341790505, 'tex')
(0.16990933874911254, 'apoy')
(0.1697267020604898, 'registr')
(0.16849678689051928, 'aun')
(0.1675376443532889, 'cad')
(0.16703827619526518, 'preponder')
(0.16703827619526518, 'leon')
(0.16703827619526518, 'adquier')
(0.16689117068351045, 'exist')
(0.1668293476879894, 'respect')
(0.16674324221247838, 'hac')
(0.16672148221383765, 'preocup')
(0.16668766668774995, 'cabal')
(0.16666666666666663, 'profund')
(0.1666666666666666, 'vicent')
(0.1666666666666666, 'tentat')
(0.1666666666666666, 'bell')
(0.16657034328009926, 'añad')
(0.1665474191945809, 'men')
(0.16650254386303195, 'represent')
(0.16645739236063542, 'centr')
(0.16613925435680546, 'direct')
(0.1659346220066439, 'list')
(0.16564728911226972, 'cont')
(0.16564394232086427, 'cient')
(0.16553054799293254, 'pon')
(0.16535945694153692, 'banamex')
(0.16535945694153686, 'promet')
(0.16535945694153686, 'nutricional')
(0.16535945694153686, 'deton')
(0.16535945694153686, 'dese')
(0.16535945694153686, 'cotic')
(0.16535945694153686, 'cayer')
(0.16535945694153686, 'arzobispal')
(0.16535945694153686, 'antipersonal')
(0.16535945694153684, 'socioeconom')
(0.16535945694153684, 'intermediari')
(0.16497800439902238, 'enfrent')
(0.164675742379896, 'polit')
(0.16444434500722863, 'recurs')
(0.16438387640985191, 'logr')
(0.16408491684141294, 'lad')
(0.1639473093347226, 'houston')
(0.16366341767699424, 'galaxy')
(0.16323179845976415, 'bancari')
(0.16318247800165478, 'materi')
(0.16310956357531486, 'santand')
(0.16237976320958228, 'conjunt')
(0.1623516576683574, 'dej')
(0.16222142113076254, 'plant')
(0.1619073847157388, 'pag')
(0.16190738471573848, 'retir')
(0.16173138575811588, 'adquir')
(0.1616935434091232, 'adviert')
(0.16093157739467942, 'tiend')
(0.16017790180693686, 'corr')
(0.16011600770169765, 'ubic')
(0.15975241260567336, 'viend')
(0.15975241260567336, 'rumb')
(0.15975241260567336, 'factoraj')
(0.1597524126056733, 'somex')
(0.15947198846244662, 'capital')
(0.15947198846244637, 'exterior')
(0.159090909090909, 'defin')
(0.15877683720748872, 'principal')
(0.15869792971156527, 'siempr')
(0.1584857703500656, 'punt')
(0.15838947863336, 'comun')
(0.15838814840623508, 'canad')
(0.15828194490771724, 'telmex')
(0.157894736842105, 'gran')
(0.15748519708717798, 'acuifer')
(0.1570913257789066, 'prim')
(0.15695814107859282, 'ultim')
(0.15687375497513903, 'insist')
(0.15684410860711948, 'ide')
(0.15665707841457813, 'concentr')
(0.15624999999999992, 'delg')
(0.15587535992489365, 'bols')
(0.15564677134843713, 'etap')
(0.15545885567596596, 'dic')
(0.1551241489986781, 'promedi')
(0.154981553466513, 'estrategi')
(0.15493767075240863, 'acerc')
(0.15482697625479977, 'pas')
(0.1546796083845572, 'anunc')
(0.15467960838455716, 'tamañ')
(0.1545909108553964, 'manifest')
(0.15423817430978098, 'coment')
(0.15415848788008668, 'precis')
(0.15414488239593452, 'produccion')
(0.15412405059877246, 'tdh')
(0.15385363575508942, 'calid')
(0.15372967345311048, 'potencial')
